scan,side,reactant,sweep_index,is_baseline,parameter_value_SI,parameter_value_display,parameter_display_unit,sigma_C_per_m2,sigma_mC_per_m2,phi_RP_mean_V,phi_RP_mean_mV,reactant_mean,log10_reactant_mean,eta_mean_V,eta_mean_mV,side_current_avg_A_per_m2,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,max_abs_phi_tilde,debye_huckel_ok
Cdl_Pd,Pd,O2,25,False,0.5029733718731741,50.29733718731742,$\mu$F cm$^{-2}$,-0.02938155817728387,-29.38155817728387,-0.12058879323687478,-120.58879323687478,112.6901389947892,2.051885914559698,-0.11241573295990002,-112.41573295990003,-0.09132260953700491,0.6009954738032252,0.4670000000000001,0.09132260958045686,0.11756035407872442,4.5661304790228436e-11,5.878017703936221e-11,5.984603996607145,False
Cdl_Pd,Pd,O2,26,False,0.526552881733695,52.6552881733695,$\mu$F cm$^{-2}$,-0.029727874438606656,-29.727874438606655,-0.12198247939760146,-121.98247939760145,118.91800163999484,2.075247602483664,-0.11045752871150656,-110.45752871150655,-0.09279594985462457,0.6015599918908919,0.4670000000000001,0.09279594994110922,0.11756035407872442,4.6397974970554616e-11,5.878017703936221e-11,5.974426935437682,False
Cdl_Pd,Pd,O2,27,False,0.5512378045571164,55.12378045571163,$\mu$F cm$^{-2}$,-0.030066759332891956,-30.066759332891955,-0.12334446827643457,-123.34446827643457,125.33231361160311,2.098063056740003,-0.10854408076573882,-108.54408076573883,-0.09425813043156901,0.6021114509578266,0.4670000000000001,0.0942581305410069,0.11756035407872442,4.712906527050345e-11,5.878017703936221e-11,5.964486991528576,False
Cdl_Pd,Pd,O2,28,False,0.5770799623628854,57.70799623628854,$\mu$F cm$^{-2}$,-0.03039813508244363,-30.39813508244363,-0.12467447489196044,-124.67447489196044,131.92538804896824,2.120328380296785,-0.10667577643482333,-106.67577643482333,-0.09570760689684173,0.6026497486732162,0.4670000000000001,0.0957076068968653,0.11756035407872442,4.785380344843265e-11,5.878017703936221e-11,5.954785877250913,False
Cdl_Pd,Pd,O2,29,False,0.6041336065988983,60.413360659889825,$\mu$F cm$^{-2}$,-0.03072194226062812,-30.72194226062812,-0.12597229157902437,-125.97229157902437,138.6886726027642,2.1420409915202536,-0.10485289400400008,-104.85289400400008,-0.09714289953431983,0.6031748144169755,0.4670000000000001,0.09714289953449985,0.11756035407872442,4.857144976724993e-11,5.878017703936221e-11,5.945324717321373,False
Cdl_Pd,Pd,O2,30,False,0.6324555320336759,63.245553203367585,$\mu$F cm$^{-2}$,-0.03103813914616228,-31.03813914616228,-0.1272377851265563,-127.23778512655632,145.61280549506452,2.1631995694227517,-0.1030756070175533,-103.07560701755331,-0.09856259865064951,0.6036866078558903,0.4670000000000001,0.09856259865157835,0.11756035407872442,4.928129932578918e-11,5.878017703936221e-11,5.936104074051331,False
Cdl_Pd,Pd,O2,31,False,0.6621051959878331,66.2105195987833,$\mu$F cm$^{-2}$,-0.03134670099111932,-31.346700991119317,-0.12847089355379834,-128.47089355379833,152.68767887757227,2.183803993105049,-0.10134398881185538,-101.34398881185538,-0.09996536864849385,0.6041851176343462,0.4670000000000001,0.09996536865217445,0.11756035407872442,4.998268432608723e-11,5.878017703936221e-11,5.927123970505075,False
Cdl_Pd,Pd,O2,32,False,0.6931448431551465,69.31448431551465,$\mu$F cm$^{-2}$,-0.03164761926072361,-31.647619260723612,-0.12967162277203462,-129.67162277203462,159.90250951547443,2.2038552796322293,-0.09965801732963318,-99.65801732963318,-0.10134995173044893,0.6046703598983322,0.4670000000000001,0.10134995174245055,0.11756035407872442,5.067497587122528e-11,5.878017703936221e-11,5.918383916687834,False
Cdl_Pd,Pd,O2,33,False,0.7256396362752624,72.56396362752623,$\mu$F cm$^{-2}$,-0.03194090083413013,-31.940900834130126,-0.13084004308638963,-130.84004308638964,167.24591527983785,2.2233555196052444,-0.09801758012845606,-98.01758012845606,-0.10271517086618971,0.6051423767851543,0.4670000000000001,0.10271517089974665,0.11756035407872442,5.135758544987333e-11,5.878017703936221e-11,5.909882936359935,False
Cdl_Pd,Pd,O2,34,False,0.7596577929323739,75.96577929323739,$\mu$F cm$^{-2}$,-0.032226567177468794,-32.226567177468795,-0.13197628558599547,-131.97628558599547,174.7059963319167,2.2423078112746984,-0.09642247953920172,-96.42247953920172,-0.10405993208910329,0.6056012348748028,0.4670000000000001,0.10405993217181653,0.11756035407872442,5.2029966085908264e-11,5.878017703936221e-11,5.901619594556804,False
Cdl_Pd,Pd,O2,35,False,0.7952707287670507,79.52707287670508,$\mu$F cm$^{-2}$,-0.032504653506021955,-32.50465350602195,-0.13308053849440016,-133.08053849440014,182.27042005287166,2.2607161944358163,-0.09487243793873257,-94.87243793873257,-0.10538322631959678,0.6060470235668672,0.4670000000000001,0.10538322617145697,0.11756035407872442,5.269161308572849e-11,5.878017703936221e-11,5.8935920264775135,False
Cdl_Pd,Pd,O2,36,False,0.8325532074018732,83.25532074018732,$\mu$F cm$^{-2}$,-0.03277520788926477,-32.77520788926476,-0.13415304328472746,-134.15304328472746,189.92650688371526,2.2785855807979827,-0.09336710302461679,-93.36710302461678,-0.10668412966867749,0.6064798536906557,0.4670000000000001,0.10668412966867712,0.11756035407872442,5.3342064834338564e-11,5.878017703936221e-11,5.885797962152058,False
Cdl_Pd,Pd,O2,37,False,0.8715834973956161,87.15834973956161,$\mu$F cm$^{-2}$,-0.03303829044463617,-33.038290444636175,-0.13519409117738312,-135.19409117738311,197.66132001124475,2.2959216913207334,-0.09190605322766898,-91.90605322766898,-0.10796180502365114,0.6068998555949479,0.4670000000000001,0.10796180502365177,0.11756035407872442,5.398090251182589e-11,5.878017703936221e-11,5.878234760603107,False
Cdl_Pd,Pd,O2,38,False,0.9124435365554809,91.2443536555481,$\mu$F cm$^{-2}$,-0.0332939724213034,-33.2939724213034,-0.1362040191793332,-136.2040191793332,205.46175160183586,2.312730986239767,-0.09048880296416999,-90.48880296416999,-0.10921550086149881,0.6073071778564968,0.4670000000000001,0.10921550086150036,0.11756035407872442,5.460775043075019e-11,5.878017703936221e-11,5.870899432788445,False
Cdl_Pd,Pd,O2,39,False,0.955219103952324,95.5219103952324,$\mu$F cm$^{-2}$,-0.03354233536377245,-33.54233536377245,-0.13718320646877807,-137.18320646877808,213.3146099783258,2.3290206014207184,-0.08911480792729881,-89.11480792729881,-0.11044455100099153,0.6077019856039231,0.4670000000000001,0.11044455100099526,0.11756035407872442,5.5222275500497636e-11,5.878017703936221e-11,5.8637886715848815,False
Cdl_Pd,Pd,O2,40,False,1.0,100.0,$\mu$F cm$^{-2}$,-0.03378347025998175,-33.78347025998175,-0.13813207072172656,-138.13207072172656,221.20670369635752,2.3447982841797725,-0.08778347025998175,-87.78347025998174,-0.11164837332945617,0.6080844590182917,0.4670000000000001,0.11164837332946381,0.11756035407872442,5.582418666473191e-11,5.878017703936221e-11,5.85689887861165,False
pzc_Au,Au,R1,0,False,0.63,0.63,V,-0.00830765401793825,-8.30765401793825,-0.03397803285375409,-33.97803285375409,0.2688654576865421,-0.570464989891767,0.4884617299103088,488.4617299103088,0.33395677281673464,0.5544836970565546,0.4670000000000001,0.33395677281673464,0.11756035407872442,1.6697838640836732e-10,5.878017703936221e-11,5.5918644659586985,False
pzc_Au,Au,R1,1,False,0.645,0.645,V,-0.00970759153488836,-9.70759153488836,-0.03978481742129131,-39.78481742129131,0.21510475645293112,-0.6673499862725905,0.4964620423255581,496.46204232555806,0.31147428393454085,0.5566772249042669,0.4670000000000001,0.31147428393454085,0.11756035407872442,1.5573714196727044e-10,5.878017703936221e-11,5.537626223664198,False
pzc_Au,Au,R1,2,False,0.66,0.66,V,-0.011107698816509016,-11.107698816509016,-0.04559233287647878,-45.59233287647878,0.1721762279612548,-0.7640268109423506,0.504461505917455,504.461505917455,0.2905200412133483,0.5588691730409762,0.4670000000000001,0.2905200412133483,0.11756035407872442,1.4526002060667415e-10,5.878017703936221e-11,5.483427142729283,False
pzc_Au,Au,R1,3,False,0.675,0.675,V,-0.012507981620301823,-12.507981620301823,-0.05140060400708294,-51.40060400708294,0.13788572693432252,-0.8604806869385699,0.512460091898491,512.460091898491,0.2709896464679755,0.561059487891408,0.4670000000000001,0.2709896464679755,0.11756035407872442,1.3549482323398777e-10,5.878017703936221e-11,5.429268551296024,False
pzc_Au,Au,R1,4,False,0.6900000000000001,0.6900000000000001,V,-0.01390844590819329,-13.90844590819329,-0.057209656480978935,-57.209656480978936,0.11048521286922683,-0.9566958432370685,0.5204577704590336,520.4577704590337,0.2527858533374861,0.5632481139780546,0.4670000000000001,0.2527858533374861,0.11756035407872442,1.2639292666874307e-10,5.878017703936221e-11,5.375160333958423,False
pzc_Au,Au,R1,5,False,0.7050000000000001,0.7050000000000001,V,-0.015309097852638632,-15.309097852638633,-0.06301951687243129,-63.01951687243129,0.08858180503088553,-1.0526554743451606,0.5284545107368069,528.4545107368069,0.23581807644001626,0.5654349938643756,0.4670000000000001,0.23581807644001626,0.11756035407872442,1.1790903822000813e-10,5.878017703936221e-11,5.321102170621836,False
pzc_Au,Au,R1,6,False,0.72,0.72,V,-0.016709943842764252,-16.709943842764254,-0.06883021268854,-68.83021268854,0.0710654149419323,-1.148341703829469,0.5364502807861785,536.4502807861785,0.22000193425990278,0.5676200680976387,0.4670000000000001,0.22000193425990278,0.11756035407872442,1.100009671299514e-10,5.878017703936221e-11,5.267088769814199,False
pzc_Au,Au,R1,7,False,0.735,0.735,V,-0.01811099049053502,-18.11099049053502,-0.07464177239578736,-74.64177239578736,0.057051155759701544,-1.243735553086669,0.5444450475473249,544.445047547325,0.20525882344656354,0.5698032751515375,0.4670000000000001,0.20525882344656354,0.11756035407872442,1.0262941172328178e-10,5.878017703936221e-11,5.213121656785889,False
pzc_Au,Au,R1,8,False,0.75,0.75,V,-0.01951224463689969,-19.51224463689969,-0.08045422544650588,-80.45422544650587,0.045833506381522025,-1.3388169168356012,0.5524387768155017,552.4387768155017,0.19151552236572966,0.5719845513689957,0.4670000000000001,0.19151552236572966,0.11756035407872442,9.575776118286484e-11,5.878017703936221e-11,5.159202409609602,False
pzc_Au,Au,R1,9,False,0.765,0.765,V,-0.02091371335807184,-20.91371335807184,-0.08626760230590862,-86.26760230590861,0.03684982697470124,-1.4335645469937737,0.5604314332096408,560.4314332096409,0.1787038218823481,0.5741638309037322,0.4670000000000001,0.1787038218823481,0.11756035407872442,8.935191094117405e-11,5.878017703936221e-11,5.105332660628838,False
pzc_Au,Au,R1,10,False,0.78,0.78,V,-0.022315403971454664,-22.315403971454664,-0.0920819344776033,-92.0819344776033,0.029651314639433605,-1.5279560467181088,0.5684229801427267,568.4229801427267,0.16676018152554326,0.5763410456651235,0.4670000000000001,0.16676018152554326,0.11756035407872442,8.338009076277163e-11,5.878017703936221e-11,5.051514097824819,False
pzc_Au,Au,R1,11,False,0.795,0.795,V,-0.02371732404187328,-23.71732404187328,-0.09789725453042429,-97.89725453042429,0.023879879082589213,-1.6219678766170917,0.5764133797906337,576.4133797906337,0.15562540925582044,0.5785161252602093,0.4670000000000001,0.15562540925582044,0.11756035407872442,7.781270462791023e-11,5.878017703936221e-11,4.9977484662543255,False
pzc_Au,Au,R1,12,False,0.81,0.81,V,-0.02511948138751474,-25.119481387514742,-0.10371359612400348,-103.71359612400347,0.019249729221395645,-1.7155753751674694,0.5844025930624264,584.4025930624264,0.14524436324004714,0.5806889969384229,0.4670000000000001,0.14524436324004714,0.11756035407872442,7.262218162002357e-11,5.878017703936221e-11,4.944037569419486,False
pzc_Au,Au,R1,13,False,0.8250000000000001,0.8250000000000001,V,-0.026521884085803495,-26.521884085803496,-0.10953099403406458,-109.53099403406458,0.015532708947513107,-1.8087527955038964,0.5923905795709827,592.3905795709827,0.13556567410792458,0.5828595855369181,0.4670000000000001,0.13556567410792458,0.11756035407872442,6.778283705396229e-11,5.878017703936221e-11,4.890383270623516,False
pzc_Au,Au,R1,14,False,0.8400000000000001,0.8400000000000001,V,-0.027924540479135576,-27.924540479135576,-0.11534948417712147,-115.34948417712147,0.012546616953733703,-1.9014733607478043,0.6003772976043222,600.3772976043223,0.1265414862839256,0.5850278134272008,0.4670000000000001,0.1265414862839256,0.11756035407872442,6.32707431419628e-11,5.878017703936221e-11,4.836787494293569,False
pzc_Au,Au,R1,15,False,0.855,0.855,V,-0.029327459180442973,-29.327459180442972,-0.12116910363441694,-121.16910363441694,0.010145901927284234,-1.9937093399927064,0.6083627040977853,608.3627040977852,0.11812721708318769,0.5871936004633682,0.4670000000000001,0.11812721708318769,0.11756035407872442,5.906360854159385e-11,5.878017703936221e-11,4.871904465367111,False
pzc_Au,Au,R1,16,False,0.8700000000000001,0.8700000000000001,V,-0.03073064907854253,-30.73064907854253,-0.12698989067496616,-126.98989067496616,0.008214248801640364,-2.085432146923921,0.6163467546072875,616.3467546072875,0.110281332350083,0.5893568639323213,0.4670000000000001,0.110281332350083,0.11756035407872442,5.5140666175041505e-11,5.878017703936221e-11,5.105213960626928,False
pzc_Au,Au,R1,17,False,0.885,0.885,V,-0.03213411934457668,-32.13411934457668,-0.13281188478327613,-132.81188478327613,0.006658670690973659,-2.1766124629013324,0.6243294032771166,624.3294032771166,0.10296513746576165,0.5915175184938405,0.4670000000000001,0.10296513746576165,0.11756035407872442,5.148256873288083e-11,5.878017703936221e-11,5.338570897020835,False
pzc_Au,Au,R1,18,False,0.9000000000000001,0.9000000000000001,V,-0.0335378794302456,-33.5378794302456,-0.13863512665174552,-138.6351266517455,0.005404799836846618,-2.2672203852190274,0.6323106028487723,632.3106028487723,0.09614258291775006,0.5936754761970267,0.4670000000000001,0.09614258291775006,0.11756035407872442,4.807129145887503e-11,5.878017703936221e-11,5.571976873873718,False
pzc_Au,Au,R1,19,False,0.915,0.915,V,-0.034941939085094464,-34.94193908509446,-0.144459658255078,-144.459658255078,0.004393133456353668,-2.357225603363952,0.6402903045745277,640.2903045745277,0.08978008270069013,0.5958306463194497,0.4670000000000001,0.08978008270069013,0.11756035407872442,4.489004135034507e-11,5.878017703936221e-11,5.805433540908698,False
pzc_Au,Au,R1,20,True,0.93,0.93,V,-0.03634630834836119,-36.34630834836119,-0.1502855228151927,-150.2855228151927,0.0035760402606696638,-2.446597600365984,0.6482684582581941,648.2684582581941,0.08384634584416407,0.5979829354430014,0.4670000000000001,0.08384634584416407,0.11756035407872442,4.192317292208204e-11,5.878017703936221e-11,6.038944611092431,False
pzc_Au,Au,R1,21,False,0.9450000000000001,0.9450000000000001,V,-0.0377509975600713,-37.750997560071305,-0.1561127648489936,-156.1127648489936,0.002915372937777359,-2.5353058819138874,0.6562450121996436,656.2450121996436,0.07831221899968592,0.60013224735065,0.4670000000000001,0.07831221899968592,0.11756035407872442,3.915610949984296e-11,5.878017703936221e-11,6.272509931050319,False
pzc_Au,Au,R1,22,False,0.9600000000000001,0.9600000000000001,V,-0.039156017354079836,-39.156017354079836,-0.16194143013839993,-161.94143013839994,0.0023805635016743657,-2.6233202292035696,0.664219913229601,664.2199132296009,0.07315054022620487,0.602278483091201,0.4670000000000001,0.07315054022620487,0.11756035407872442,3.657527011310244e-11,5.878017703936221e-11,6.5061311887174895,False
pzc_Au,Au,R1,23,False,0.9750000000000001,0.9750000000000001,V,-0.04056137867688621,-40.56137867688621,-0.16777156581136787,-167.77156581136788,0.0019471034386586352,-2.710610976242993,0.6721931066155691,672.193106615569,0.06833600226791964,0.6044215408042012,0.4670000000000001,0.06833600226791964,0.11756035407872442,3.416800113395982e-11,5.878017703936221e-11,6.739810236347221,False
pzc_Au,Au,R1,24,False,0.99,0.99,V,-0.04196709278327011,-41.96709278327011,-0.1736032203230876,-173.60322032308758,0.001595330599302261,-2.797149304722828,0.6801645360836494,680.1645360836493,0.06384502569654588,0.6065613157605618,0.4670000000000001,0.06384502569654588,0.11756035407872442,3.1922512848272943e-11,5.878017703936221e-11,6.973548978356643,False
pzc_Au,Au,R1,25,False,1.0050000000000001,1.0050000000000001,V,-0.04337317122220639,-43.37317122220639,-0.17943644339534645,-179.43644339534646,0.0013094606346758764,-2.882907552908865,0.6881341438889681,688.1341438889681,0.05965564085784074,0.6086977004936217,0.4670000000000001,0.05965564085784074,0.11756035407872442,2.982782042892037e-11,5.878017703936221e-11,7.207349368943481,False
pzc_Au,Au,R1,26,False,1.02,1.02,V,-0.044779625860601205,-44.77962586060121,-0.1852712861187246,-185.2712861187246,0.0010768134306304445,-2.9678595363181715,0.6961018706969939,696.101870696994,0.05574737726905528,0.6108305845782694,0.4670000000000001,0.05574737726905528,0.11756035407872442,2.787368863452764e-11,5.878017703936221e-11,7.4412134161026575,False
pzc_Au,Au,R1,27,False,1.035,1.035,V,-0.04618646887063254,-46.18646887063254,-0.19110780089808369,-191.1078008980837,0.000887195093911098,-3.0519808684518055,0.7040676556468373,704.0676556468372,0.052101161213014016,0.6129598547487536,0.4670000000000001,0.052101161213014016,0.11756035407872442,2.605058060650701e-11,5.878017703936221e-11,7.6751431794838645,False
pzc_Au,Au,R1,28,False,1.05,1.05,V,-0.04759371273126783,-47.59371273126783,-0.19694604145911168,-196.94604145911168,0.0007324040247192493,-3.135249277821244,0.7120314363436611,712.0314363436611,0.04869922010049422,0.6150853948845493,0.4670000000000001,0.04869922010049422,0.11756035407872442,2.4349610050247112e-11,5.878017703936221e-11,7.909140770648657,False
pzc_Au,Au,R1,29,False,1.065,1.065,V,-0.04900137022635662,-49.00137022635662,-0.20278606284009978,-202.7860628400998,0.0006058360159375566,-3.217644912155357,0.7199931488682167,719.9931488682167,0.04552499343399428,0.617207086028117,0.4670000000000001,0.04552499343399428,0.11756035407872442,2.276249671699714e-11,5.878017703936221e-11,8.143208352747491,False
pzc_Au,Au,R1,30,False,1.08,1.08,V,-0.05040945444173309,-50.40945444173309,-0.20862792137947708,-208.62792137947707,0.0005021683975033739,-3.2991506218137667,0.7279527277913347,727.9527277913347,0.04256304987729679,0.6193248064118576,0.4670000000000001,0.04256304987729679,0.11756035407872442,2.1281524938648396e-11,5.878017703936221e-11,8.377348140029587,False
pzc_Au,Au,R1,31,False,1.095,1.095,V,-0.05181797876124261,-51.817978761242614,-0.21447167469869718,-214.47167469869717,0.0004171072951588685,-3.3797522143269454,0.7359101061937869,735.910106193787,0.039799010011722105,0.6214384314950897,0.4670000000000001,0.039799010011722105,0.11756035407872442,1.9899505005861055e-11,5.878017703936221e-11,8.611562397170454,False
pzc_Au,Au,R1,32,False,1.1099999999999999,1.1099999999999999,V,-0.05322695686159471,-53.22695686159471,-0.22031738168008447,-220.31738168008448,0.00034718529914042236,-3.459438672428038,0.7438652156920262,743.8652156920263,0.03721947438871627,0.6235478340119418,0.4670000000000001,0.03721947438871627,0.11756035407872442,1.8609737194358135e-11,5.878017703936221e-11,8.84585343840121,False
pzc_Au,Au,R1,33,False,1.125,1.125,V,-0.054636402705975744,-54.63640270597574,-0.22616510243932794,-226.16510243932794,0.00028959940899724073,-3.5382023287645974,0.7518179864701213,751.8179864701214,0.03481195651494094,0.6256528840307933,0.4670000000000001,0.03481195651494094,0.11756035407872442,1.7405978257470473e-11,5.878017703936221e-11,9.080223626427362,False
pzc_Au,Au,R1,34,False,1.14,1.14,V,-0.05604633053637858,-56.046330536378576,-0.23201489829246472,-232.01489829246472,0.00024208116926052438,-3.6160389916582676,0.759768347318107,759.7683473181071,0.032564820430829165,0.6277534490256423,0.4670000000000001,0.032564820430829165,0.11756035407872442,1.6282410215414585e-11,5.878017703936221e-11,9.314675371131374,False
pzc_Au,Au,R1,35,False,1.155,1.155,V,-0.05745675486461073,-57.45675486461073,-0.2378668317171649,-237.8668317171649,0.0002027925434532381,-3.6929480177639866,0.7677162256769463,767.7162256769464,0.030467222567053347,0.6298493939597815,0.4670000000000001,0.030467222567053347,0.11756035407872442,1.5233611283526675e-11,5.878017703936221e-11,9.54921112805084,False
pzc_Au,Au,R1,36,False,1.17,1.17,V,-0.0588676904619035,-58.8676904619035,-0.24372096630799264,-243.72096630799265,0.00017024237556322334,-3.7689323291947194,0.7756615476904825,775.6615476904825,0.02850905758540381,0.6319405813824898,0.4670000000000001,0.02850905758540381,0.11756035407872442,1.4254528792701906e-11,5.878017703936221e-11,9.78383531220826,False
pzc_Au,Au,R1,37,False,1.185,1.185,V,-0.060279152347021484,-60.27915234702149,-0.24957736672522013,-249.57736672522012,0.00014321932596477856,-3.8439983745313033,0.7836042382648927,783.6042382648927,0.02668090793088603,0.6340268715396725,0.4670000000000001,0.02668090793088603,0.11756035407872442,1.3340453965443017e-11,5.878017703936221e-11,10.018549318889127,False
pzc_Au,Au,R1,38,False,1.2,1.2,V,-0.0616911557727822,-61.691155772782196,-0.2554360986367844,-255.4360986367844,0.00012073799649590911,-3.9181560350254507,0.7915442211360889,791.5442211360889,0.024973996840472988,0.6361081224993046,0.4670000000000001,0.024973996840472988,0.11756035407872442,1.2486998420236495e-11,5.878017703936221e-11,10.253354958559983,False
pzc_Au,Au,R1,39,False,1.2149999999999999,1.2149999999999999,V,-0.0631037162109204,-63.103716210920396,-0.2612972286531306,-261.2972286531306,0.00010199561967963116,-3.9914184791186105,0.7994814189453979,799.4814189453979,0.023380144571199583,0.6381841902922674,0.4670000000000001,0.023380144571199583,0.11756035407872442,1.1690072285599792e-11,5.878017703936221e-11,10.488254849161725,False
pzc_Au,Au,R1,40,False,1.23,1.23,V,-0.06451684933526654,-64.51684933526654,-0.26716082425478277,-267.16082425478277,8.633721391822233e-05,-4.063801970035378,0.8074157533236672,807.4157533236672,0.021891727626472214,0.6402549290688845,0.4670000000000001,0.021891727626472214,0.11756035407872442,1.0945863813236108e-11,5.878017703936221e-11,10.723251642831228,False
pzc_Pd,Pd,O2,0,False,0.48,0.48,V,0.00851736187457326,8.517361874573261,0.035848077641131695,35.848077641131695,0.2480022447629922,-0.6055443881908457,-0.3327065953135668,-332.70659531356677,-0.014932959710864826,0.5371414823275649,0.4670000000000001,0.014932959710863853,0.11756035407872442,7.466479855431927e-12,5.878017703936221e-11,7.140866956412916,False
pzc_Pd,Pd,O2,1,False,0.495,0.495,V,0.006712790836254756,6.712790836254756,0.028390937696946318,28.390937696946317,0.33126221120459526,-0.47982810351241634,-0.3222180229093631,-322.21802290936307,-0.016273297306774345,0.5401729147875832,0.4670000000000001,0.016273297306769307,0.11756035407872442,8.136648653384653e-12,5.878017703936221e-11,7.085839004276089,False
pzc_Pd,Pd,O2,2,False,0.51,0.51,V,0.004908425944294104,4.908425944294104,0.02093467614402748,20.93467614402748,0.4426236605796196,-0.3539653744473548,-0.31172893513926475,-311.72893513926476,-0.017734667653851212,0.5432057410047627,0.4670000000000001,0.01773466765382969,0.11756035407872442,8.867333826914846e-12,5.878017703936221e-11,7.030813807147366,False
pzc_Pd,Pd,O2,3,False,0.525,0.525,V,0.003104259161021217,3.104259161021217,0.013479258733798438,13.479258733798439,0.5916054854985245,-0.22796780778079936,-0.30123935209744696,-301.23935209744695,-0.019328035213989278,0.5462399066363515,0.4670000000000001,0.019328035213914116,0.11756035407872442,9.664017606957059e-12,5.878017703936221e-11,6.975789240445824,False
pzc_Pd,Pd,O2,4,False,0.54,0.54,V,0.0013002827953505491,1.3002827953505491,0.006024652694484642,6.024652694484642,0.7909590219298182,-0.10184601588380715,-0.2907492930116236,-290.7492930116236,-0.021065359656533417,0.549275359682861,0.4670000000000001,0.021065359656321114,0.11756035407872442,1.0532679828160558e-11,5.878017703936221e-11,6.9207700916436945,False
pzc_Pd,Pd,O2,5,False,0.5549999999999999,0.5549999999999999,V,-0.0005035105119577832,-0.5035105119577832,-0.0014291733316959144,-1.4291733316959143,1.0577676995327407,0.024390301075031498,-0.28025877627989443,-280.25877627989445,-0.02295968630963286,0.5523120503884096,0.4670000000000001,0.0229596863091436,0.11756035407872442,1.14798431545718e-11,5.878017703936221e-11,6.865745671079777,False
pzc_Pd,Pd,O2,6,False,0.5700000000000001,0.5700000000000001,V,-0.002307127802514231,-2.307127802514231,-0.008882249349099534,-8.882249349099535,1.414921280437897,0.15073227843102527,-0.2697678195062855,-269.7678195062855,-0.025025244840469637,0.555349931144615,0.4670000000000001,0.0250252448395476,0.11756035407872442,1.2512622419773802e-11,5.878017703936221e-11,6.810715594946531,False
pzc_Pd,Pd,O2,7,False,0.585,0.585,V,-0.004110575813997742,-4.110575813997742,-0.016334604067030523,-16.334604067030522,1.8930924165207828,0.2771718157626992,-0.25927643953499435,-259.2764395349943,-0.027277556913579682,0.5583889563979751,0.4670000000000001,0.02727755691215094,0.11756035407872442,1.363877845607547e-11,5.878017703936221e-11,6.75568707256477,False
pzc_Pd,Pd,O2,8,False,0.6,0.6,V,-0.005913860993353693,-5.913860993353692,-0.023786264955972573,-23.786264955972573,2.5333868440758214,0.4037015109195826,-0.24878465248338422,-248.7846524833842,-0.029733553644761754,0.5614290825606432,0.4670000000000001,0.02973355364292386,0.11756035407872442,1.486677682146193e-11,5.878017703936221e-11,6.700642240091149,False
pzc_Pd,Pd,O2,9,False,0.615,0.615,V,-0.007716989509493644,-7.716989509493644,-0.031237258301709984,-31.237258301709982,3.390897008150328,0.5303145991348361,-0.23829247377373408,-238.2924737737341,-0.03241170374251676,0.5644702679245559,0.4670000000000001,0.03241170374052723,0.11756035407872442,1.6205851870263617e-11,5.878017703936221e-11,6.645578147435813,False
pzc_Pd,Pd,O2,10,False,0.63,0.63,V,-0.009519967265503082,-9.519967265503082,-0.03868760925733433,-38.68760925733433,4.5394673519573745,0.6570048969811683,-0.2277999181637576,-227.7999181637576,-0.035332153310168604,0.567512472578908,0.4670000000000001,0.03533215330832153,0.11756035407872442,1.7666076654160768e-11,5.878017703936221e-11,6.590500176522191,False
pzc_Pd,Pd,O2,11,False,0.645,0.645,V,-0.011322799910354453,-11.322799910354453,-0.046137341893161654,-46.137341893161654,6.078084743249717,0.7837667509050238,-0.21730699977588608,-217.30699977588608,-0.0385168783704679,0.5705556583309522,0.4670000000000001,0.03851687836896287,0.11756035407872442,1.9258439184481436e-11,5.878017703936221e-11,6.535410705094904,False
pzc_Pd,Pd,O2,12,False,0.66,0.66,V,-0.013125492850125965,-13.125492850125966,-0.053586479244535974,-53.58647924453597,8.139448695267934,0.9105949900597979,-0.20681373212531484,-206.81373212531483,-0.04198985127110779,0.5735997886301492,0.4670000000000001,0.041989851270371754,0.11756035407872442,2.099492563518588e-11,5.878017703936221e-11,6.4803040579806215,False
pzc_Pd,Pd,O2,13,False,0.675,0.675,V,-0.01492805125888479,-14.92805125888479,-0.06103504335819789,-61.03504335819789,10.90146546124495,1.0374848831656183,-0.1963201281472119,-196.3201281472119,-0.04577722223663709,0.5766448284945902,0.4670000000000001,0.045777222236108535,0.11756035407872442,2.2888611118054268e-11,5.878017703936221e-11,6.425180871291923,False
pzc_Pd,Pd,O2,14,False,0.6900000000000001,0.6900000000000001,V,-0.016730480088865685,-16.730480088865683,-0.06848305533565778,-68.48305533565778,14.602664223965228,1.1644320990864174,-0.18582620022216412,-185.82620022216412,-0.0499075174427961,0.579690744442178,0.4670000000000001,0.04990751744254917,0.11756035407872442,2.4953758721274588e-11,5.878017703936221e-11,6.3700460148872775,False
pzc_Pd,Pd,O2,15,False,0.7050000000000001,0.7050000000000001,V,-0.018532784080532185,-18.532784080532185,-0.07593053537607121,-75.9305353760712,19.562874592125812,1.2914326708897905,-0.17533196020133035,-175.33196020133036,-0.05441185512346333,0.5827375044225984,0.4670000000000001,0.05441185512339481,0.11756035407872442,2.7205927561697405e-11,5.878017703936221e-11,6.314897698063481,False
