E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
0.0007533691823482513,509.5615255775518,-509.56154100627936,-1.5428727579092083e-05,509.5615255775518,10.244233185159448,10.549066834240787,0.9711032592862251,0.25417140992742415,0.25367308839688313,14.514474910162592,-14.52417268180678,7396.01797817955,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.2
0.0006778351962566376,509.5195765360903,-509.51961555831673,-3.902222641727349e-05,509.5195765360903,10.2584582583993,10.532704872524747,0.9739623755298757,0.2541491119084298,0.25370082869490823,14.51490884906162,-14.523632831410797,7395.630210233826,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.18000000000000002
0.0006023682653903961,509.4821004107211,-509.48208434156476,1.606915634511097e-05,509.4821004107211,10.272779797677408,10.516472644450113,0.9768275109904546,0.25412655891407826,0.25372824889798273,14.515347750003501,-14.523099210341757,7395.309859863819,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.16
0.0005269534885883331,509.44903151610913,-509.44900030851653,3.1207592599002965e-05,509.44903151610913,10.287199828444184,10.50036769460161,0.9796990093721175,0.25410374769452343,0.253755352986835,14.515791676233075,-14.522571741131209,7395.056011146538,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.14
0.0004515834152698517,509.4203599649311,-509.42036208374697,-2.118815871199331e-06,509.4203599649311,10.301720020274413,10.484387983946444,0.9825771457569359,0.2540806749504482,0.25378214490799894,14.516240691957927,-14.522050346976165,7394.868558634787,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.12000000000000001
0.0003762580454349518,509.3961316644627,-509.39611398357044,1.7680892256066727e-05,509.3961316644627,10.316341684746305,10.468531886593805,0.9854621255877916,0.2540573373321543,0.25380862857347875,14.516694862366114,-14.52153495174561,7394.748207442678,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.1
0.0003009624779224396,509.376283036459,-509.37631135670455,-2.8320245576196612e-05,509.376283036459,10.331066914869087,10.452797032485982,0.9883543019883986,0.25403373146832553,0.2538348078278894,14.517154253066385,-14.521025480619981,7394.694073693877,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.08000000000000002
0.00022569671273231506,509.3608614069429,-509.36090011201793,-3.870507504188936e-05,509.3608614069429,10.345897066371586,10.437181849033173,0.9912538859644336,0.2540098539267413,0.253860686492955,14.517618930852748,-14.520521859225195,7394.706884196898,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.06
0.00015045329928398132,509.3498597272704,-509.34988205492357,-2.2327653141474002e-05,509.3498597272704,10.36083389764745,10.421684404365,0.9941611639389057,0.25398570124315495,0.25388626833478617,14.51808896314246,-14.520024014269454,7394.786576884645,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.04000000000000001
7.522478699684143e-05,509.3432716768146,-509.34325976161995,1.1915194647826866e-05,509.3432716768146,10.375879190629774,10.406302792676069,0.9970764254459609,0.25396126991125834,0.25391155707532437,14.518564418171346,-14.519531873320535,7394.933100801982,9.619830031440398e-10,22.869426931762423,0.3460102950349064,0.13840411801396255,0.3460102950349064,-0.020000000000000018
