E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
-0.1987777976296562,5.618752704265404,-5.618752843082494,-1.388170902671959e-07,5.618752704265404,5.486686801451847,0.0023948036142786024,2291.0800571447385,0.7117339226546546,0.803298734256261,5.609909304593513,-3.82797820362036,31.520693075868454,3.042057360304085e-08,0.3287248994871154,1.0941806261771545,4.376722504708618,6.565083757062927,0.0001
-0.17818554024917066,6.305287451475529,-6.305287226663505,2.248120241077345e-07,6.305287451475529,4.124150854110216,0.004012134195156812,1027.9194696649536,0.6862197954794259,0.7858073369412737,6.1064364740648776,-4.168376052202919,38.502837273153744,2.7112364762276807e-08,0.36883540361310163,0.9751895095681578,3.900758038272631,5.8511370574089465,0.00012589254117941674
-0.15983426850062787,7.075975409318802,-7.075975244416752,1.6490204934882513e-07,7.075975409318802,3.238289089769901,0.006435128611353952,503.2205703016345,0.6593602131729107,0.7673613492947285,6.629147373961362,-4.527351061276915,46.907683802900905,2.4163920529403508e-08,0.4138401294538131,0.8691385652608078,3.476554261043231,5.2148313915648465,0.00015848931924611142
-0.1434804229043144,7.941239052335041,-7.941239168573256,-1.1623821549733293e-07,7.941239052335041,2.6436196183403102,0.009928366657440124,266.2693381049977,0.6312427770437883,0.7480079088469497,7.176337206406018,-4.903985893386633,56.989009276236416,2.1536116840820158e-08,0.46433626237789166,0.774620561656913,3.098482246627652,4.647723369941477,0.00019952623149688788
-0.12890693824511945,8.912833035635892,-8.912833371618019,-3.35982127452894e-07,8.912833035635892,2.234369666279092,0.01479710513080818,151.0004589767388,0.6019829852895714,0.7278093770455657,7.745758275732197,-5.297066940366584,69.03665024599603,1.919408433813892e-08,0.520993855389593,0.6903813022744125,2.76152520909765,4.142287813646474,0.00025118864315095795
-0.11592036019784391,10.004029274833615,-10.004029479308453,-2.044748388385642e-07,10.004029274833615,1.9478472930564248,0.021384309848237283,91.08768563868273,0.5717243793802528,0.7068424727929402,8.334617139730112,-5.7051011854588785,83.37975386039004,1.710674567298454e-08,0.5845647203250519,0.6153029833220669,2.4612119332882676,3.691817899932401,0.00031622776601683794
-0.10434827487689435,11.229832166071933,-11.229831773823996,3.9224793724201845e-07,11.229832166071933,1.745616556219276,0.030067539602820485,58.05651474241439,0.5406377014284013,0.6851965691836084,8.939591007959736,-6.126349350288377,100.39010665271365,1.5246403129462864e-08,0.6558924039385743,0.5483893611222844,2.1935574444891377,3.2903361667337068,0.00039810717055349735
-0.09403702150803983,12.607229045776023,-12.607228880010469,1.6576555417202599e-07,12.607229045776023,1.6034192748618514,0.041256502526676994,38.86464379342528,0.5089190003690715,0.6629711283956291,9.556864597141656,-6.558875814114386,120.48558093563285,1.358837109229905e-08,0.7359233812555583,0.4887525325628013,1.9550101302512053,2.9325151953768076,0.0005011872336272725
-0.08484962861758649,14.155485776186445,-14.155485747847836,2.8338609681100024e-08,14.155485776186445,1.5055760306044963,0.05539200564698648,27.180384841082297,0.4767866829095812,0.6402723218840346,10.182187522246695,-7.000614387814161,144.13381064162618,1.2110648483721002e-08,0.8257196147210356,0.43560115316184095,1.7424046126473638,2.613606918971045,0.000630957344480193
-0.07666401099187314,15.896487793816165,-15.896487252115499,5.417006665453528e-07,15.896487793816165,1.4417710672900683,0.0729468039710078,19.76469137514359,0.444477563505697,0.6172089708884219,10.81095116740475,-7.449447315146057,171.85615327219224,1.0793626822524365e-08,0.9264726457961092,0.3882299364076321,1.5529197456305284,2.329379618445792,0.0007943282347242813
