E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
-0.0004220418632030487,509.4319495178191,-509.43200401055617,-5.449273709245972e-05,509.4319495178191,10.47860053984859,10.307879833269306,1.0165621552967927,0.25522208374912836,0.255398344044162,14.494027881144294,-14.490597702060283,7383.720879856963,9.619830031440398e-10,21.31014782277862,0.3460102950349064,0.13840411801396255,0.3460102950349064,0.5
-0.0006089694797992706,509.5841737511053,-509.5842037511001,-2.9999994808349584e-05,509.5841737511053,10.519931282911296,10.273518649447967,1.0239852227723916,0.2543574466669255,0.2546995545289482,14.510854472941757,-14.504196755543964,7394.501787016556,9.619830031440398e-10,21.81691353319836,0.3460102950349064,0.13840411801396255,0.3460102950349064,0.9875
-0.000704985111951828,509.69666425437373,-509.69661266292377,5.15914499601422e-05,509.69666425437373,10.541933269388437,10.256602010384292,1.0278192776433426,0.2539031285319198,0.25434797314666335,14.519695900126965,-14.511038835909316,7400.640566282621,9.619830031440398e-10,22.32367924361809,0.3460102950349064,0.13840411801396255,0.3460102950349064,1.475
-0.0007499866187572479,509.531133269881,-509.53108747330276,4.579657826297989e-05,509.531133269881,10.54774297003475,10.244295592603086,1.0296211071506731,0.2536892762355807,0.2541836500074123,14.523857652345919,-14.51423670752964,7400.35764905025,9.619830031440398e-10,22.83044495403783,0.3460102950349064,0.13840411801396255,0.3460102950349064,1.9625
-0.0007814951241016388,509.6978734672556,-509.6978270014127,4.6465842899579e-05,509.6978734672556,10.557666436040545,10.241366190101573,1.0308845753650213,0.25353663837153695,0.25407090734536586,14.526828118318253,-14.516430778072603,7404.293400131148,9.619830031440398e-10,23.33721066445756,0.3460102950349064,0.13840411801396255,0.3460102950349064,2.45
-0.0007952041923999786,509.6615085126604,-509.6614942356108,1.427704961542986e-05,509.6615085126604,10.559730046846699,10.23790441601239,1.0314347172777825,0.25347124009203575,0.25402100649125947,14.52810082588085,-14.517401892219423,7404.413782742462,9.619830031440398e-10,23.8439763748773,0.3460102950349064,0.13840411801396255,0.3460102950349064,2.9375
-0.0008054487407207489,509.74888677424616,-509.7488351207927,5.1653453454036935e-05,509.74888677424616,10.563646287660104,10.237617634356942,1.0318461447719072,0.2534217177808225,0.25398421486674505,14.52906457325279,-14.518117889323888,7406.174492086747,9.619830031440398e-10,24.350742085297036,0.3460102950349064,0.13840411801396255,0.3460102950349064,3.425
-0.0008084513247013092,509.6896057542126,-509.6895756295233,3.0124689317290176e-05,509.6896057542126,10.563035003883769,10.235829360721961,1.0319666957733191,0.2534072472766815,0.25397338079414733,14.529346181885238,-14.518328729826635,7405.456727311561,9.619830031440398e-10,24.85750779571677,0.3460102950349064,0.13840411801396255,0.3460102950349064,3.9125
-0.0008063279092311859,509.5028817783274,-509.50290717654553,-2.5398218156169605e-05,509.5028817783274,10.558728919990008,10.232503430036978,1.0318812978840948,0.25341837033371445,0.25398030814870964,14.529129717493314,-14.518193917464483,7402.633460793979,9.619830031440398e-10,25.364273506136506,0.3460102950349064,0.13840411801396255,0.3460102950349064,4.4
-0.0008084364235401154,509.5309737715716,-509.53096880840747,4.963164144555776e-06,509.5309737715716,10.559744381618133,10.232647110189287,1.0319660463129952,0.2534083853821531,0.2539725614851022,14.52932403336005,-14.518344674295292,7403.140622960645,9.619830031440398e-10,25.87103921655624,0.3460102950349064,0.13840411801396255,0.3460102950349064,4.8875
-0.0008081160485744476,509.4837848297658,-509.4838183123704,-3.348260457869401e-05,509.4837848297658,10.55870058585722,10.231764003706378,1.0319531003678752,0.25340971552877783,0.25397389036012125,14.529298147546518,-14.518318813228316,7402.441811132105,9.619830031440398e-10,26.377804926975976,0.3460102950349064,0.13840411801396255,0.3460102950349064,5.375
-0.0008156560361385345,509.7165363471781,-509.71650621690065,3.0130277423268126e-05,509.7165363471781,10.56507435042092,10.234935053099871,1.032256120396295,0.25337118081366383,0.2539485203793464,14.530048066714455,-14.518812535183105,7406.205773523703,9.619830031440398e-10,26.88457063739571,0.3460102950349064,0.13840411801396255,0.3460102950349064,5.8625
-0.0008118711411952972,509.57998710651316,-509.5799525437463,3.456276687074933e-05,509.57998710651316,10.561466087840461,10.232946805584252,1.0321040740754102,0.2533906396659135,0.25396114101424044,14.529669380476735,-14.518566926619746,7404.028735565234,9.619830031440398e-10,27.39133634781545,0.3460102950349064,0.13840411801396255,0.3460102950349064,6.35
-0.0008182190358638763,509.7756283485052,-509.77558386919696,4.447930825790536e-05,509.7756283485052,10.566826212400626,10.235610765699233,1.032359128759696,0.253357599296584,0.2539402828905377,14.530312374883279,-14.518972843900452,7407.199121006184,9.619830031440398e-10,27.898102058235185,0.3460102950349064,0.13840411801396255,0.3460102950349064,6.8374999999999995
-0.0008139424026012421,509.6267142468815,-509.6267310118789,-1.6764997440077423e-05,509.6267142468815,10.562860311456022,10.233473665756376,1.0321871787095962,0.25337979571157715,0.2539544160798647,14.529880413286737,-14.518697799708505,7404.81521342344,9.619830031440398e-10,28.40486776865492,0.3460102950349064,0.13840411801396255,0.3460102950349064,7.325
-0.0008109621703624725,509.49872128906856,-509.4987246705113,-3.3814427524703206e-06,509.49872128906856,10.559594992472718,10.231496644300668,1.032067483338795,0.253394188204253,0.2539651037398089,14.529600322825445,-14.518489808523702,7402.812785320802,9.619830031440398e-10,28.911633479074656,0.3460102950349064,0.13840411801396255,0.3460102950349064,7.8125
-0.0008187554776668549,509.77641727729366,-509.77637612213414,4.1155159522077156e-05,509.77641727729366,10.566952880075236,10.235519817526416,1.0323806771377946,0.25335478848904003,0.2539385412866337,14.530367075649803,-14.519006737031534,7407.2384695487035,9.619830031440398e-10,29.41839918949439,0.3460102950349064,0.13840411801396255,0.3460102950349064,8.3
-0.0008186362683773041,509.7506600869612,-509.75067685747536,-1.6770514150721283e-05,509.7506600869612,10.566394456323138,10.23502756049325,1.032375769764309,0.2533545902726068,0.2539396265317253,14.530370933114487,-14.51898561721545,7406.866174463504,9.619830031440398e-10,29.925164899914126,0.3460102950349064,0.13840411801396255,0.3460102950349064,8.7875
-0.000819917768239975,509.7999670418654,-509.7999930102107,-2.5968345312321617e-05,509.7999670418654,10.567680063434043,10.23576248079048,1.0324272454803904,0.2533483949751013,0.25393503751988783,14.530491499007779,-14.51907492338856,7407.644087296271,9.619830031440398e-10,30.43193061033386,0.3460102950349064,0.13840411801396255,0.3460102950349064,9.275
-0.0008137710392475128,509.5586169571793,-509.5586276394422,-1.06822628822556e-05,509.5586169571793,10.561413660885346,10.232140250372556,1.0321803066079749,0.2533789821188551,0.2539563671146244,14.529896246510761,-14.518659830870298,7403.833835903334,9.619830031440398e-10,30.9386963207536,0.3460102950349064,0.13840411801396255,0.3460102950349064,9.7625
-0.0008096285164356232,509.4178552391291,-509.4178355530241,1.9686105019900424e-05,509.4178552391291,10.55764498904976,10.230137780057737,1.0320139587592314,0.2534002206111347,0.25397021664929004,14.529482926925771,-14.518390306845475,7401.57803036807,9.619830031440398e-10,31.445462031173328,0.3460102950349064,0.13840411801396255,0.3460102950349064,10.25
-0.0008210726082324982,509.799605633524,-509.7996208212192,-1.5187695225904463e-05,509.799605633524,10.567910074362326,10.235524970226884,1.0324736742963634,0.25334147718518,0.2539319858425276,14.530626125233674,-14.519134311691813,7407.707468252308,9.619830031440398e-10,31.952227741593067,0.3460102950349064,0.13840411801396255,0.3460102950349064,10.737499999999999
-0.0008131749927997589,509.5200176526397,-509.5199661600413,5.149259840209197e-05,509.5200176526397,10.560491130828531,10.23148259271465,1.032156487110495,0.2533813217903076,0.25395891694541506,14.529850714463523,-14.518610208939025,7403.249792523674,9.619830031440398e-10,32.458993452012805,0.3460102950349064,0.13840411801396255,0.3460102950349064,11.225
-0.0008213631808757782,509.79964442732813,-509.7996922617839,-4.783445575640144e-05,509.79964442732813,10.567970638100586,10.235468524916781,1.032485285101935,0.2533398160739626,0.25393117213032107,14.530658451906866,-14.51915014724111,7407.72451207707,9.619830031440398e-10,32.96575916243254,0.3460102950349064,0.13840411801396255,0.3460102950349064,11.7125
-0.0008111856877803802,509.4196159537901,-509.41957021260725,4.5741182873371145e-05,509.4196159537901,10.558001423627303,10.229862605961841,1.0320765615634198,0.2533907818348197,0.25396619066898496,14.529666613745812,-14.518468655933866,7401.6971863109975,9.619830031440398e-10,33.47252487285227,0.3460102950349064,0.13840411801396255,0.3460102950349064,12.2
-0.0008171088993549347,509.6356855364856,-509.63571160678094,-2.607029534829053e-05,509.6356855364856,10.563697200762151,10.233023392209542,1.0323143802059862,0.2533608320356379,0.2539460561665638,14.530249462961537,-14.518860490913257,7405.133646072554,9.619830031440398e-10,33.97929058327201,0.3460102950349064,0.13840411801396255,0.3460102950349064,12.6875
