E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
-8.308514952659607e-05,1633.301210459702,-1633.3011774655695,3.299413242530136e-05,1633.301210459702,33.37479545763466,33.26704106115434,1.003239073660992,0.09686918309794446,0.0969058780940442,17.57571345078627,-17.57499933415504,28706.43405386208,3e-10,73.33333333333333,0.10790532490825022,0.043162129963300086,0.10790532490825022,3e-10
-0.00015753880143165588,1173.6701636502457,-1173.6702953032923,-0.0001316530465373944,1173.6701636502457,24.017492113755317,23.87067767394224,1.0061504093774993,0.12962611210374164,0.12970794518446435,16.938235040174046,-16.93664249704446,19879.9010915474,4.175e-10,52.694610778443106,0.15016824383064822,0.0600672975322593,0.15016824383064822,4.175e-10
-0.00025409087538719177,915.9495932991866,-915.9495249063554,6.83928312810167e-05,915.9495932991866,18.778858975664285,18.594056371180862,1.009938799839816,0.15995936900259314,0.160106293822928,16.347923402805662,-16.345064117647095,14973.873792086102,5.35e-10,41.1214953271028,0.19243116275304623,0.0769724651012185,0.19243116275304623,5.35e-10
-0.0003704093396663666,751.0608555096771,-751.0607884517453,6.705793180117325e-05,751.0608555096771,15.43319517430222,15.212289994708534,1.0145214941123608,0.18813820258284444,0.18836754270597938,15.799538722408247,-15.79507556357062,11866.415069510209,6.525e-10,33.71647509578544,0.23469408167544423,0.09387763267017768,0.23469408167544423,6.525e-10
-0.0005039907991886139,636.505008587252,-636.5049984004545,1.0186797453570762e-05,636.505008587252,13.113286304031384,12.85855978618783,1.0198098793394554,0.2143953415616824,0.21472032525551024,15.288551895148233,-15.282227429000029,9731.239855307973,7.7e-10,28.57142857142857,0.27695700059784223,0.1107828002391369,0.27695700059784223,7.7e-10
-0.0006524808704853058,552.289207720506,-552.2892188622442,-1.1141738127662393e-05,552.289207720506,11.411198906376454,11.125052641410939,1.0257208908747442,0.23893136672862736,0.23936079916721084,14.811059443905398,-14.802702314079061,8179.988285775831,8.875000000000001e-10,24.788732394366193,0.31921991952024026,0.12768796780809613,0.31921991952024026,8.875000000000001e-10
-0.0008138008415699005,487.77037392567576,-487.7704011330083,-2.7207332550460706e-05,487.77037392567576,10.109823496079297,9.794618301051052,1.0321814679592385,0.26191931414887265,0.2624579196882014,14.363693935920756,-14.353212202327919,7006.184362078028,1.0050000000000001e-09,21.890547263681587,0.3614828384426383,0.14459313537705532,0.3614828384426383,1.0050000000000001e-09
-0.0009861625730991364,436.7618476876188,-436.7618862557935,-3.856817471614704e-05,436.7618476876188,9.083006134188437,8.74097841739011,1.0391292256388445,0.2835089521841161,0.28415801821359005,13.943540748240542,-13.930909357160559,6090.006620509142,1.1225e-09,19.599109131403118,0.40374575736503626,0.1614983029460145,0.40374575736503626,1.1225e-09
-0.0011680461466312408,395.42205035215056,-395.42206495326786,-1.4601117300117039e-05,395.42205035215056,8.252452456806143,7.885676928669835,1.0465116097773202,0.3038304918980708,0.30458858857335414,13.548065859988583,-13.533312637439408,5357.203980662657,1.24e-09,17.741935483870964,0.4460086762874343,0.1784034705149737,0.4460086762874343,1.24e-09
-0.00135817751288414,361.2395381350369,-361.23956525924723,-2.7124210305373708e-05,361.2395381350369,7.56701105253658,7.1773884070489125,1.0542847374826503,0.3229977003364251,0.3238613588472367,13.17505526522273,-13.158247717278094,4759.350878912645,1.3575000000000001e-09,16.20626151012891,0.4882715952098323,0.19530863808393292,0.4882715952098323,1.3575000000000001e-09
