E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
-0.012718322684587863,195.61801911298943,-195.61802934620476,-1.0233215334665147e-05,195.61801911298943,5.111531567737748,3.1157809447486144,1.6405298249072362,0.03870180908136117,0.16654915007647664,18.707701285513266,-16.219680515185814,3659.5634676296313,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.2
-0.012911046852888491,195.40788767954064,-195.4079021809234,-1.4501382764819937e-05,195.40788767954064,5.125227372762558,3.1007824934752595,1.6528819365909038,0.03873785062409734,0.16657766925267062,18.70699988565446,-16.219125507141293,3655.4953324771463,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.18000000000000002
-0.013103622009577182,195.20200381261438,-195.2020132777904,-9.465176020739818e-06,195.20200381261438,5.139050854257392,3.08592862298827,1.6653174723402948,0.038774258139139046,0.16660596179959106,18.706291363655374,-16.21857490950011,3651.5055580881317,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.16
-0.013296063055815127,195.00033573481548,-195.00036070912012,-2.4974304636771194e-05,195.00033573481548,5.153003843625372,3.07121722812611,1.677837632725659,0.03881103532346711,0.16663402908716,18.705575647569532,-16.21802869560239,3647.5935313890473,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.14
-0.013488369991602328,194.80290668300933,-194.80289591984433,1.076316499393215e-05,194.80290668300933,5.167088143775672,3.0566463851923604,1.6904435425723927,0.0388481858750224,0.16666187250202924,18.70485266543178,-16.217486838462673,3643.7596683035454,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.12000000000000001
-0.013680565168680575,194.60965902292895,-194.60964153904305,1.7483885898172957e-05,194.60965902292895,5.181305674644033,3.042213980353601,1.7031365012798352,0.038885713546824074,0.1666894934220572,18.70412234420509,-16.216949311266642,3640.0028717288988,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.1
-0.013872656037630465,194.420590130793,-194.4205735652984,1.6565494576070705e-05,194.420590130793,5.195658328743406,3.0279180800871908,1.7159177333469318,0.038923622092092165,0.1667168932409486,18.703384610848527,-16.216416086891584,3636.323073484363,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.08000000000000002
-0.014064657499613192,194.23567091691518,-194.2356920052881,-2.1088372903932395e-05,194.23567091691518,5.210148058926785,3.0137567086788954,1.728788539540305,0.03896191529675371,0.16674407335285762,18.70263939168465,-16.215887138206043,3632.719710160994,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.06
-0.014256569554628756,194.05492707710246,-194.05495042317642,-2.3346073959373825e-05,194.05492707710246,5.224776790865926,2.9997280669337734,1.7417501434410108,0.039000596945206314,0.16677103516662187,18.701886613065778,-16.215362437792805,3629.1932429027183,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.04000000000000001
-0.014448407103838351,193.8783307756588,-193.878349852327,-1.9076668195339153e-05,193.8783307756588,5.239546541132848,2.9858302395297596,1.754803897343483,0.03903967086501047,0.16679778008583684,18.70112620050425,-16.214841958336685,3625.743131378702,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,-0.020000000000000018
-0.014640177597822573,193.70588187011688,-193.70586836788124,1.3502235646001282e-05,193.70588187011688,5.254459329589424,2.9720614134181913,1.7679511284210743,0.03907914089249775,0.16682430952306784,18.7003580793417,-16.21432567234793,3622.3693530458495,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.0
-0.014831903388323214,193.53752689165358,-193.5375313326274,-4.4409738109152386e-06,193.53752689165358,5.269517269076368,2.9584196609814675,1.7811932967374158,0.0391190109071137,0.1668506248851435,18.699582174080742,-16.213813552448418,3619.0708878788378,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.01999999999999999
-0.015023584475340274,193.3732939876127,-193.37329439134956,-4.0373686260863906e-07,193.3732939876127,5.284722417153265,2.9449032989738613,1.7945317318211107,0.03915928477245764,0.16687672759648936,18.69879840953236,-16.213305570917598,3615.8482420616056,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.03999999999999998
-0.015215235760034945,193.2131579765813,-193.21316047379787,-2.497216570418459e-06,193.2131579765813,5.300076925582259,2.9315105285702012,1.8079678970715787,0.03919996639418742,0.1669026190750255,18.698006709689043,-16.2128017001615,3612.7009242463264,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.06
-0.015406864692987826,193.0571212661268,-193.0571096314693,1.1634657511194746e-05,193.0571212661268,5.315582951402529,2.9182396499164063,1.8215032310848067,0.03924105968415232,0.16692830074595255,18.697206998422793,-16.212301912444474,3609.628958832384,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.08000000000000002
-0.01559848617536011,192.905159994368,-192.90514573521563,1.4259152379736406e-05,192.905159994368,5.331242717703992,2.9050889194465706,1.8351392558130757,0.03928256858377747,0.16695377403208608,18.696399199030044,-16.2118061800773,3606.6318788074645,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.09999999999999998
-0.01579011510831299,192.75725099046483,-192.75727309675702,-2.210629219234761e-05,192.75725099046483,5.347058484399325,2.8920566209678675,1.8488775239157857,0.03932449705165296,0.16697904035820546,18.69558323447317,-16.211314475332518,3603.709229940471,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.12
-0.01598175149184647,192.61342542804843,-192.61344994227545,-2.4514227021654733e-05,192.61342542804843,5.363032487673598,2.8791412046184495,1.8627195078416863,0.03936684903783511,0.16700410115967446,18.69475902788064,-16.210826770276704,3600.861573912023,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.14
-0.016173410227121737,192.4736613837092,-192.47368157467943,-2.0190970218436632e-05,192.4736613837092,5.379167062367015,2.866341005730968,1.8766668207348316,0.03940962853257862,0.1670289578639422,18.693926501598607,-16.210343037130446,3598.0884794006383,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.15999999999999998
-0.016365098764719394,192.33796440897171,-192.3379505066525,1.3902319210501446e-05,192.33796440897171,5.395464551321702,2.8536544547579945,1.8907210515014041,0.03945283952853906,0.16705361190381193,18.693085577926524,-16.209863248010148,3595.390028581094,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.18
-0.016556839456381228,192.20628712461746,-192.20628618289783,9.417196338290523e-07,192.20628712461746,5.411927398432047,2.8410798688687664,1.9048839343565922,0.03949648605817168,0.16707806470380268,18.692236178389283,-16.209387375193426,3592.765313904653,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.2
-0.01674863230210724,192.078663158903,-192.07864883308946,1.4325813538107468e-05,192.078663158903,5.428557995042107,2.828615797123574,1.919157066351118,0.03954057212905951,0.1671023177018996,18.691378224995827,-16.20891539069584,3590.2149420546275,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.21999999999999997
-0.016940499653639224,191.95504647769516,-191.9550687979261,-2.232023092574309e-05,191.95504647769516,5.445358866256563,2.816260606201822,1.9335422489896987,0.03958510180025507,0.1671263723228681,18.690511638753453,-16.208447266790202,3587.738030308821,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.24
-0.01713243406039658,191.83549865072908,-191.8354841334113,1.4517317765694315e-05,191.83549865072908,5.462332453949571,2.8040129600355854,1.9480410867574054,0.039630079090306365,0.16715023000838752,18.689636341457714,-16.207982975420176,3585.3357071643286,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.26
-0.017324465324701693,191.7199482367287,-191.71994927066686,-1.0339381617541221e-06,191.7199482367287,5.479481398557028,2.7918712046147602,1.96265550842741,0.039675508094738875,0.16717389217791567,18.688752253406108,-16.207522488961885,3583.006614632066,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.27999999999999997
-0.017516593446554568,191.60843132509044,-191.60842641587078,4.909219654791741e-06,191.60843132509044,5.496808258295747,2.779833981222736,1.9773872452188404,0.03972139286638152,0.16719736026710158,18.687859295727048,-16.20706577947634,3580.751404478269,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.3
-0.017708833327116397,191.50093122239542,-191.50092457524548,6.647149945138153e-06,191.50093122239542,5.514315698016244,2.767899817721152,1.9922381809888812,0.03976773749405534,0.1672206357017977,18.686957388848516,-16.206612819215206,3578.5697416777134,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.32
-0.017901199867548373,191.39743191105146,-191.39745319493807,-2.12838866104903e-05,191.39743191105146,5.532006427510427,2.7560672646433924,2.007210237020907,0.03981454607532566,0.1672437199064004,18.686046453028315,-16.20616358045849,3576.4613036802316,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.34
-0.018093693067850497,191.29797130964226,-191.2979759674301,-4.6577878265452455e-06,191.29797130964226,5.549883138190097,2.744335027921277,2.0223052512629662,0.03986182268761488,0.16726661431178869,18.685126408916247,-16.20571803536004,3574.4267756898994,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.36000000000000004
-0.01828633527976456,191.20250803939658,-191.20252638268784,-1.83432912592707e-05,191.20250803939658,5.567948663605836,2.732701634348878,2.0375252803376442,0.03990957145644191,0.16728932033438282,18.684197176226114,-16.20527615635508,3572.4653607970445,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.37999999999999995
-0.01847912650329056,191.11108126072997,-191.1110691020122,1.2158717765942129e-05,191.11108126072997,5.586205788260385,2.7211658313985976,2.0528722372606163,0.039957796470963126,0.16731183940061103,18.683258675379367,-16.204837915684074,3570.5777669256645,9.619830031440398e-10,10.395194059892011,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.39999999999999997
