E_mix,I1,I2,Itot,i_mix,K_Au,K_Pd,K_ratio,a_weighted_Au,a_weighted_Pd,dlnI1_dE,dlnI2_dE,di_mix_dE,lambda_D_m,Lt_total,g_Au,g_C,g_Pd,scan_value
-0.01570820342523041,192.95900503770733,-192.95899602365776,9.014049567213078e-06,192.95900503770733,5.344129387915853,2.899701848471498,1.842992716900488,0.04066250656260923,0.16392214749243544,18.669544402314102,-16.270804276868493,3602.4567123778274,9.619830031440398e-10,8.835914950908208,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.5
-0.016184459438146975,192.49714189783094,-192.49713874228866,3.155542287913704e-06,192.49714189783094,5.380980218355629,2.866073982298284,1.8774742911697833,0.04000729187218253,0.16570932380833897,18.68229545169938,-16.236024266900394,3596.2884785429774,9.619830031440398e-10,9.342680661327945,0.034601029503490636,0.13840411801396255,0.2076061770209438,0.9875
-0.016417923381151583,192.36513224906767,-192.3651380134331,-5.7643654258754395e-06,192.36513224906767,5.4017769077065125,2.851125325504543,1.8946122288576,0.03968668712221166,0.16658310328256737,18.688534699780604,-16.21901975617968,3595.022449064586,9.619830031440398e-10,9.84944637174768,0.034601029503490636,0.13840411801396255,0.2076061770209438,1.475
-0.016548681070627597,192.27293439067248,-192.27295759724802,-2.3206575548329056e-05,192.27293439067248,5.412944499171591,2.8425166349214575,1.9042789170242298,0.039517843898129304,0.16704543835926428,18.691820536194378,-16.2100223123164,3593.931183597926,9.619830031440398e-10,10.356212082167415,0.034601029503490636,0.13840411801396255,0.2076061770209438,1.9625
-0.016606035640062716,192.2091838474965,-192.20917723415397,6.613342520722654e-06,192.2091838474965,5.417192903113607,2.838403811761367,1.9085349592142693,0.03941340911181553,0.16729137296661564,18.693852928229056,-16.205236210341422,3593.1302143000394,9.619830031440398e-10,10.862977792587152,0.034601029503490636,0.13840411801396255,0.2076061770209438,2.45
-0.01666640769463959,192.13020640847154,-192.13021351807112,-7.109599579280257e-06,192.13020640847154,5.421332760385791,2.833906240812599,1.9130247438360097,0.03936911400160513,0.16743983868242282,18.694714949710065,-16.202346938012923,3591.8194420353334,9.619830031440398e-10,11.369743503006887,0.034601029503490636,0.13840411801396255,0.2076061770209438,2.9375
-0.016669745554747012,192.17631433996158,-192.17632309885167,-8.758890089666238e-06,192.17631433996158,5.422986039714994,2.834402231528829,1.9132732748343648,0.03934106130406171,0.16750213661018007,18.695260879673164,-16.201134565999535,3592.7863314796564,9.619830031440398e-10,11.876509213426623,0.034601029503490636,0.13840411801396255,0.2076061770209438,3.425
-0.01667399238568726,192.1387319914037,-192.1387516333673,-1.9641963604044577e-05,192.1387319914037,5.422373635312044,2.8336138917648324,1.91358944529132,0.03931408378832426,0.16754454600074403,18.695785885660495,-16.20030924226766,3592.1845936535897,9.619830031440398e-10,12.38327492384636,0.034601029503490636,0.13840411801396255,0.2076061770209438,3.9125
-0.016690160145582583,192.09518126872103,-192.09516363847024,1.7630250795264146e-05,192.09518126872103,5.422850554671276,2.8320798448521582,1.9147943743635387,0.03930507719012542,0.16757524846813404,18.695961161917428,-16.199711745472094,3591.4040483914964,9.619830031440398e-10,12.890040634266095,0.034601029503490636,0.13840411801396255,0.2076061770209438,4.4
-0.016704278995813754,192.05199261321266,-192.05197775876482,1.4854447840662033e-05,192.05199261321266,5.423121218090964,2.8306652757367172,1.915846873374856,0.03930035473520185,0.16759589245741657,18.69605306500939,-16.199309995433982,3590.6142451374153,9.619830031440398e-10,13.39680634468583,0.034601029503490636,0.13840411801396255,0.2076061770209438,4.8875
-0.0166981099150795,192.00531845902378,-192.00533619772773,-1.773870394572441e-05,192.00531845902378,5.42115236449394,2.8303175983961304,1.915386586850172,0.03928308392118014,0.16760470700634658,18.69638917011468,-16.19913845662333,3589.8061566417127,9.619830031440398e-10,13.903572055105565,0.034601029503490636,0.13840411801396255,0.2076061770209438,5.375
-0.016698892226042178,192.0963719743154,-192.0963899980563,-1.802374092108039e-05,192.0963719743154,5.423805778484973,2.831616696642234,1.9154449064086212,0.03930065985927657,0.16759844496379836,18.696047127028756,-16.19926032143337,3591.4428233630465,9.619830031440398e-10,14.4103377655253,0.034601029503490636,0.13840411801396255,0.2076061770209438,5.8625
